ID,cell_i
2895d860-bba4-11e8-b2b9-ac1f6b6435d0,10
34ab2a22-bba6-11e8-b2ba-ac1f6b6435d0,4
621_B4_4,9
48f10fb4-bba2-11e8-b2b9-ac1f6b6435d0,64
3996f0d6-bb9a-11e8-b2b9-ac1f6b6435d0,15
a5becb7c-bba8-11e8-b2ba-ac1f6b6435d0,9
492_D12_2,5
413_F4_1,11
110db2ca-bbc8-11e8-b2bc-ac1f6b6435d0,10
49d1121c-bba7-11e8-b2ba-ac1f6b6435d0,7
90ff1994-bba8-11e8-b2ba-ac1f6b6435d0,5
01bb65f4-bba2-11e8-b2b9-ac1f6b6435d0,9
795_C9_8,5
411a0ccc-bba3-11e8-b2b9-ac1f6b6435d0,9
1736_F10_13,23
1916_H6_11,22
1751_B6_3,3
865_H2_2,51
825786fe-bbb4-11e8-b2ba-ac1f6b6435d0,26
bd875718-bbbe-11e8-b2ba-ac1f6b6435d0,1
cd84a19a-bba8-11e8-b2ba-ac1f6b6435d0,25
f9c647e2-bbbf-11e8-b2bb-ac1f6b6435d0,3
272_C10_1,6
72b700b6-bbba-11e8-b2ba-ac1f6b6435d0,2
1760_E7_17,0
f667c53e-bbc0-11e8-b2bb-ac1f6b6435d0,65
1130_B11_1,10
1788_B11_17,13
1872_F12_4,3
5f0e0266-bba2-11e8-b2b9-ac1f6b6435d0,18
14b35f82-bbb0-11e8-b2ba-ac1f6b6435d0,16
a4067b68-bbb7-11e8-b2ba-ac1f6b6435d0,17
1852_E5_31,59
518_C6_1,2
bc1b8c44-bbc5-11e8-b2bc-ac1f6b6435d0,4
1972_G6_2,4
b22a3178-bbba-11e8-b2ba-ac1f6b6435d0,17
1788_D1_16,4
7c8224a0-bba5-11e8-b2ba-ac1f6b6435d0,5
142c9d96-bbae-11e8-b2ba-ac1f6b6435d0,10
f55e17de-bba6-11e8-b2ba-ac1f6b6435d0,10
7c3e4696-bba4-11e8-b2b9-ac1f6b6435d0,0
1177_B2_2,2
1484_B12_5,20
04a90510-bbba-11e8-b2ba-ac1f6b6435d0,9
af1cbcc4-bba8-11e8-b2ba-ac1f6b6435d0,14
413_F4_1,12
01bb65f4-bba2-11e8-b2b9-ac1f6b6435d0,6
1603a6bc-bba6-11e8-b2ba-ac1f6b6435d0,11
af05c5a8-bbb9-11e8-b2ba-ac1f6b6435d0,21
c01aa4b4-bbc6-11e8-b2bc-ac1f6b6435d0,48
cd84a19a-bba8-11e8-b2ba-ac1f6b6435d0,18
0141b838-bb9f-11e8-b2b9-ac1f6b6435d0,14
420_D5_2,17
2ef606e2-bbb5-11e8-b2ba-ac1f6b6435d0,11
1127_H1_1,33
1650_G7_33,30
54a62e26-bbab-11e8-b2ba-ac1f6b6435d0,8
5dcced32-bbb5-11e8-b2ba-ac1f6b6435d0,32
9b3ee16c-bba0-11e8-b2b9-ac1f6b6435d0,57
1788_B11_17,10
1729_G2_2,51
29f081f8-bb9d-11e8-b2b9-ac1f6b6435d0,3
1124_E2_1,3
1683_H3_1,28
590_D12_1,11
67a2f122-bbb4-11e8-b2ba-ac1f6b6435d0,13
716_G7_2,21
97d784bc-bbb8-11e8-b2ba-ac1f6b6435d0,0
b34ab50c-bbae-11e8-b2ba-ac1f6b6435d0,11
258850ec-bba6-11e8-b2ba-ac1f6b6435d0,33
56d92c4c-bbca-11e8-b2bc-ac1f6b6435d0,37
09852156-bbb8-11e8-b2ba-ac1f6b6435d0,6
fb8f1b50-bb9f-11e8-b2b9-ac1f6b6435d0,15
330_E12_3,6
7b4c9a1e-bbc0-11e8-b2bb-ac1f6b6435d0,1
1918_F6_9,88
a6a539d6-bba3-11e8-b2b9-ac1f6b6435d0,5
0510ecd2-bba3-11e8-b2b9-ac1f6b6435d0,16
604_D8_1,1
103_E1_2,5
3bb20282-bbb0-11e8-b2ba-ac1f6b6435d0,5
34_G10_1,2
4180c96a-bbc3-11e8-b2bc-ac1f6b6435d0,26
6ed1f8d2-bbc6-11e8-b2bc-ac1f6b6435d0,28
1650_E1_48,33
221_F4_1,20
7cb7642a-bbba-11e8-b2ba-ac1f6b6435d0,19
b30a2d82-bbc4-11e8-b2bc-ac1f6b6435d0,9
1752_C2_13,14
1927_E2_1,33
104_D7_1,4
d174ffbe-bbaa-11e8-b2ba-ac1f6b6435d0,9
d943d734-bba9-11e8-b2ba-ac1f6b6435d0,29
9b39a344-bbac-11e8-b2ba-ac1f6b6435d0,11
c7ced13a-bb99-11e8-b2b9-ac1f6b6435d0,22
1610_E10_3,9
1636_H4_31,11
279_E8_2,3
924_H10_2,4
d49693e2-bbb9-11e8-b2ba-ac1f6b6435d0,4
1732_D12_3,1
233a0498-bbc9-11e8-b2bc-ac1f6b6435d0,20
1718_H7_19,27
1729_G1_1,42
1760_E7_17,18
01ba30e4-bbb6-11e8-b2ba-ac1f6b6435d0,26
1637_D11_8,0
1954_F9_39,7
5dcced32-bbb5-11e8-b2ba-ac1f6b6435d0,25
825766ae-bbc5-11e8-b2bc-ac1f6b6435d0,7
aaf459ce-bbb0-11e8-b2ba-ac1f6b6435d0,9
bb665668-bbbf-11e8-b2bb-ac1f6b6435d0,16
e4c69ac6-bba7-11e8-b2ba-ac1f6b6435d0,5
f026cf08-bb9d-11e8-b2b9-ac1f6b6435d0,10
2947830a-bbc5-11e8-b2bc-ac1f6b6435d0,18
222_D10_1,11
518_C6_1,12
0c3c5086-bbb8-11e8-b2ba-ac1f6b6435d0,49
1712_H6_3,33
ea478676-bbb2-11e8-b2ba-ac1f6b6435d0,1
1918_B2_18,14
102_E2_2,2
61929fea-bbbd-11e8-b2ba-ac1f6b6435d0,5
dc463138-bbaf-11e8-b2ba-ac1f6b6435d0,12
26bd20ba-bba0-11e8-b2b9-ac1f6b6435d0,15
396d820a-bbbd-11e8-b2ba-ac1f6b6435d0,13
5c653208-bbb8-11e8-b2ba-ac1f6b6435d0,9
cc934144-bbb5-11e8-b2ba-ac1f6b6435d0,19
846_G11_2,10
3637492a-bbc4-11e8-b2bc-ac1f6b6435d0,13
1898_B10_32,11
7cb7642a-bbba-11e8-b2ba-ac1f6b6435d0,26
1281_C7_4,23
1912_F5_14,2
82_D1_2,7
e0c7ee08-bbba-11e8-b2ba-ac1f6b6435d0,7
8f5b3614-bbb1-11e8-b2ba-ac1f6b6435d0,11
edd3f070-bbc8-11e8-b2bc-ac1f6b6435d0,19
1769_D3_3,16
d943d734-bba9-11e8-b2ba-ac1f6b6435d0,20
407_H4_1,1
e874306e-bbb8-11e8-b2ba-ac1f6b6435d0,1
18941812-bbab-11e8-b2ba-ac1f6b6435d0,3
1919_D11_4,14
155_D8_1,4
73b84122-bb9d-11e8-b2b9-ac1f6b6435d0,15
cd84a19a-bba8-11e8-b2ba-ac1f6b6435d0,4
0866aeaa-bbba-11e8-b2ba-ac1f6b6435d0,42
475_E8_3,0
510_D6_2,23
ce4722ae-bbc3-11e8-b2bc-ac1f6b6435d0,25
1692_D1_18,12
1947_F2_1,33
481c6b7c-bbb8-11e8-b2ba-ac1f6b6435d0,9
e9a2e7ce-bbc1-11e8-b2bb-ac1f6b6435d0,26
882_A9_2,3
1219_C3_2,7
76a595c8-bbb2-11e8-b2ba-ac1f6b6435d0,2
931_C11_2,11
fb8f1b50-bb9f-11e8-b2b9-ac1f6b6435d0,29
b3006a56-bbc7-11e8-b2bc-ac1f6b6435d0,10
a0df6444-bbae-11e8-b2ba-ac1f6b6435d0,1
a36fd3e4-bbb1-11e8-b2ba-ac1f6b6435d0,13
950_C2_2,4
127_F1_1,1
ac8b4aa0-bbbe-11e8-b2ba-ac1f6b6435d0,9
0a763540-bb9b-11e8-b2b9-ac1f6b6435d0,15
121_F7_1,14
430_D7_1,1
68_D12_2,2
a1751574-bbb9-11e8-b2ba-ac1f6b6435d0,18
40256da6-bbb3-11e8-b2ba-ac1f6b6435d0,18
1609_C1_1,11
1788_D8_27,19
1751_B3_13,23
641_B5_4,21
846_G11_2,1
f4cbc842-bb9d-11e8-b2b9-ac1f6b6435d0,61
97866db0-bbc3-11e8-b2bc-ac1f6b6435d0,11
552_B4_4,2
1717_G8_34,25
1752_D2_3,24
7657b14c-bba2-11e8-b2b9-ac1f6b6435d0,3
182_B12_1,2
822_C2_2,0
eade8174-bba4-11e8-b2ba-ac1f6b6435d0,14
2b45df00-bba5-11e8-b2ba-ac1f6b6435d0,19
9f3ead6a-bbaf-11e8-b2ba-ac1f6b6435d0,29
510_D6_2,30
f56bd9a4-bba2-11e8-b2b9-ac1f6b6435d0,26
1729_G1_1,24
f034433a-bba8-11e8-b2ba-ac1f6b6435d0,0
14e8eece-bba9-11e8-b2ba-ac1f6b6435d0,17
1650_G7_48,5
1241_F4_4,8
5dcced32-bbb5-11e8-b2ba-ac1f6b6435d0,15
8dfa8d9c-bbca-11e8-b2bc-ac1f6b6435d0,25
b8f08d44-bbc0-11e8-b2bb-ac1f6b6435d0,15
bcdec732-bbbf-11e8-b2bb-ac1f6b6435d0,12
f56bd9a4-bba2-11e8-b2b9-ac1f6b6435d0,9
1d7a9214-bbc6-11e8-b2bc-ac1f6b6435d0,20
40_H9_1,10
fe33884a-bbc8-11e8-b2bc-ac1f6b6435d0,6
1732_A2_3,7
d8272ab4-bbb7-11e8-b2ba-ac1f6b6435d0,12
82_A7_2,5
94_E6_2,5
631_A5_2,12
1310_A9_3,19
396_E11_1,0
a0df6444-bbae-11e8-b2ba-ac1f6b6435d0,14
48_G5_1,17
1753_E4_13,1
1918_F6_9,37
acb198ee-bbba-11e8-b2ba-ac1f6b6435d0,17
412_A5_2,0
a07035e8-bbb2-11e8-b2ba-ac1f6b6435d0,7
280cf752-bbbd-11e8-b2ba-ac1f6b6435d0,44
121_F7_1,9
121_E5_2,12
1977_F6_33,21
390_H2_1,4
40256da6-bbb3-11e8-b2ba-ac1f6b6435d0,29
7d77db8e-bbbe-11e8-b2ba-ac1f6b6435d0,20
1789_F2_17,8
c869c1b2-bbc2-11e8-b2bc-ac1f6b6435d0,15
b84cb64c-bbac-11e8-b2ba-ac1f6b6435d0,35
1223_D2_3,35
5e1b52f8-bbbd-11e8-b2ba-ac1f6b6435d0,3
e1c9c7b6-bb99-11e8-b2b9-ac1f6b6435d0,15
97866db0-bbc3-11e8-b2bc-ac1f6b6435d0,2
1772_F7_1,7
1040_F3_1,7
e0c7ee08-bbba-11e8-b2ba-ac1f6b6435d0,21
230812d2-bbb3-11e8-b2ba-ac1f6b6435d0,8
199f5e3e-bbbe-11e8-b2ba-ac1f6b6435d0,4
546_B9_2,21
00716b36-bba6-11e8-b2ba-ac1f6b6435d0,25
9f3ead6a-bbaf-11e8-b2ba-ac1f6b6435d0,26
6174ec8e-bbbd-11e8-b2ba-ac1f6b6435d0,32
e9d553e4-bba3-11e8-b2b9-ac1f6b6435d0,0
c45421c4-bbba-11e8-b2ba-ac1f6b6435d0,37
1258502e-bbbc-11e8-b2ba-ac1f6b6435d0,38
a96b9300-bbca-11e8-b2bc-ac1f6b6435d0,1
ea551216-bbab-11e8-b2ba-ac1f6b6435d0,20
1274_D3_2,3
b8f08d44-bbc0-11e8-b2bb-ac1f6b6435d0,4
8dfa8d9c-bbca-11e8-b2bc-ac1f6b6435d0,16
212_D6_2,7
427_F7_1,15
634_H2_1,19
1352_G9_5,3
737_E2_1,5
85b836e8-bbc5-11e8-b2bc-ac1f6b6435d0,1
865_H2_1,53
8bc9b9fe-bbb5-11e8-b2ba-ac1f6b6435d0,12
30bb178c-bbc5-11e8-b2bc-ac1f6b6435d0,31
fa80e530-bbbe-11e8-b2ba-ac1f6b6435d0,20
94_E6_2,2
366_A7_2,12
d366ad5c-bbb6-11e8-b2ba-ac1f6b6435d0,38
174_H10_2,10
efd978cc-bba0-11e8-b2b9-ac1f6b6435d0,9
1e325db6-bbaf-11e8-b2ba-ac1f6b6435d0,32
1918_F6_9,60
1767_A4_10,12
1789_F2_17,1
1916_B8_9,43
6284c7ae-bba7-11e8-b2ba-ac1f6b6435d0,6
785_C3_2,7
1934_B2_18,26
d0aef600-bbac-11e8-b2ba-ac1f6b6435d0,11
b8b9cda6-bb9b-11e8-b2b9-ac1f6b6435d0,32
0e6fb1cc-bbb3-11e8-b2ba-ac1f6b6435d0,7
eb52baf6-bbab-11e8-b2ba-ac1f6b6435d0,12
448_G1_2,2
6d38ea60-bba0-11e8-b2b9-ac1f6b6435d0,3
b9b8341a-bb99-11e8-b2b9-ac1f6b6435d0,2
40_F7_2,8
0f028a34-bba8-11e8-b2ba-ac1f6b6435d0,21
277_E5_2,5
713_A7_5,0
1891_O18_21,2
1642_G7_35,6
73b84122-bb9d-11e8-b2b9-ac1f6b6435d0,16
740_D12_7,3
7515f3d6-bbaf-11e8-b2ba-ac1f6b6435d0,5
48c6145e-bba6-11e8-b2ba-ac1f6b6435d0,2
de2c65b6-bb9c-11e8-b2b9-ac1f6b6435d0,16
e62c67ec-bbac-11e8-b2ba-ac1f6b6435d0,1
f73b2412-bbb9-11e8-b2ba-ac1f6b6435d0,9
280_G7_2,3
1718_E7_3,21
fedb49d0-bba6-11e8-b2ba-ac1f6b6435d0,35
1947_F2_1,12
1610_B9_2,21
1551_H11_2,3
818fa834-bbc1-11e8-b2bb-ac1f6b6435d0,15
e672ed7e-bbc6-11e8-b2bc-ac1f6b6435d0,2
1482_D5_2,5
e9a2e7ce-bbc1-11e8-b2bb-ac1f6b6435d0,15
148f1c1a-bbc6-11e8-b2bc-ac1f6b6435d0,9
48afdcce-bbac-11e8-b2ba-ac1f6b6435d0,13
1352_A1_2,5
1918_F8_28,43
621_E9_2,9
ea8fd252-bba6-11e8-b2ba-ac1f6b6435d0,11
dcb6f730-bbc6-11e8-b2bc-ac1f6b6435d0,18
7dc6dc76-bbb8-11e8-b2ba-ac1f6b6435d0,14
8_G12_2,6
422_C6_1,9
90b50b76-bbb0-11e8-b2ba-ac1f6b6435d0,14
abfdc1e0-bba9-11e8-b2ba-ac1f6b6435d0,12
bf37952e-bba4-11e8-b2ba-ac1f6b6435d0,27
0efd4286-bb9e-11e8-b2b9-ac1f6b6435d0,5
5ae193de-bbb0-11e8-b2ba-ac1f6b6435d0,19
1789_A1_31,14
73ef1c9c-bbb6-11e8-b2ba-ac1f6b6435d0,15
208fe06c-bbb7-11e8-b2ba-ac1f6b6435d0,38
ad2cffb6-bbba-11e8-b2ba-ac1f6b6435d0,4
1918_F8_28,68
deb96d34-bbb6-11e8-b2ba-ac1f6b6435d0,2
f2963a16-bbad-11e8-b2ba-ac1f6b6435d0,10
6284c7ae-bba7-11e8-b2ba-ac1f6b6435d0,25
c9e24ac0-bbc5-11e8-b2bc-ac1f6b6435d0,20
4d02e684-bbb3-11e8-b2ba-ac1f6b6435d0,11
1878_C8_33,0
4906ef5c-bbaa-11e8-b2ba-ac1f6b6435d0,19
761_A3_1,6
778_G6_2,7
566_C12_1,7
6fb02a5e-bbca-11e8-b2bc-ac1f6b6435d0,10
bc6748c4-bbbf-11e8-b2bb-ac1f6b6435d0,26
c29de642-bbad-11e8-b2ba-ac1f6b6435d0,10
e68995d4-bbbb-11e8-b2ba-ac1f6b6435d0,10
1918_E8_1,52
1632_A3_13,8
1ca55e9e-bbaf-11e8-b2ba-ac1f6b6435d0,13
caf7c95c-bb99-11e8-b2b9-ac1f6b6435d0,12
9f3ead6a-bbaf-11e8-b2ba-ac1f6b6435d0,8
1029_E3_2,7
235_C2_2,1
280_G7_2,10
11a60a3e-bbb4-11e8-b2ba-ac1f6b6435d0,42
e549f598-bbab-11e8-b2ba-ac1f6b6435d0,38
171_B5_2,10
1688_D7_18,0
1672_B2_3,15
a9ce8884-bba7-11e8-b2ba-ac1f6b6435d0,10
1745_F10_21,3
20583ea2-bbc4-11e8-b2bc-ac1f6b6435d0,9
96_E6_1,2
90b50b76-bbb0-11e8-b2ba-ac1f6b6435d0,7
765_E5_2,0
1269_D8_1,5
b838c0a8-bbc8-11e8-b2bc-ac1f6b6435d0,0
1692_D1_8,11
c9e24ac0-bbc5-11e8-b2bc-ac1f6b6435d0,19
da60ebd4-bb9a-11e8-b2b9-ac1f6b6435d0,3
1672_B2_23,15
3fd4e18c-bb9b-11e8-b2b9-ac1f6b6435d0,39
1898_G10_10,45
eb52baf6-bbab-11e8-b2ba-ac1f6b6435d0,18
1076_D9_3,15
667001f8-bba2-11e8-b2b9-ac1f6b6435d0,7
d0628f7a-bbbd-11e8-b2ba-ac1f6b6435d0,26
1632_A3_13,3
28be0d70-bb9b-11e8-b2b9-ac1f6b6435d0,35
452_B8_2,11
9f3ead6a-bbaf-11e8-b2ba-ac1f6b6435d0,1
de7028b4-bbb5-11e8-b2ba-ac1f6b6435d0,13
45ca7ef4-bb9a-11e8-b2b9-ac1f6b6435d0,19
456cc744-bbc9-11e8-b2bc-ac1f6b6435d0,14
f48a4b40-bbb3-11e8-b2ba-ac1f6b6435d0,13
36fcefc2-bbab-11e8-b2ba-ac1f6b6435d0,9
56f44fbe-bbba-11e8-b2ba-ac1f6b6435d0,11
c521f280-bbc8-11e8-b2bc-ac1f6b6435d0,3
312dd0b0-bbc5-11e8-b2bc-ac1f6b6435d0,4
80614cc4-bbb7-11e8-b2ba-ac1f6b6435d0,12
90_B12_2,4
08c3aeec-bbbb-11e8-b2ba-ac1f6b6435d0,11
9eda3cd6-bb9b-11e8-b2b9-ac1f6b6435d0,18
1582_F7_2,9
1947_B10_3,11
4da7c014-bbc7-11e8-b2bc-ac1f6b6435d0,5
ac853cb6-bbc6-11e8-b2bc-ac1f6b6435d0,3
1918_F6_9,9
d9d4f948-bba5-11e8-b2ba-ac1f6b6435d0,17
1745_G7_8,20
1637_D11_17,41
e853eb84-bbc1-11e8-b2bb-ac1f6b6435d0,12
1918_F8_3,115
4a44eb42-bbb6-11e8-b2ba-ac1f6b6435d0,11
0aed3546-bbb9-11e8-b2ba-ac1f6b6435d0,15
44b5e136-bbca-11e8-b2bc-ac1f6b6435d0,4
4fcc402e-bbca-11e8-b2bc-ac1f6b6435d0,13
1975_H11_3,5
c137588a-bba1-11e8-b2b9-ac1f6b6435d0,28
084ca4ca-bbc3-11e8-b2bc-ac1f6b6435d0,11
498_D2_2,7
c29de642-bbad-11e8-b2ba-ac1f6b6435d0,28
eb52baf6-bbab-11e8-b2ba-ac1f6b6435d0,25
3aca6b36-bbb8-11e8-b2ba-ac1f6b6435d0,9
18a31752-bb9e-11e8-b2b9-ac1f6b6435d0,4
e3bb3eae-bbaf-11e8-b2ba-ac1f6b6435d0,5
1143_B7_3,10
b12c1c42-bbaf-11e8-b2ba-ac1f6b6435d0,2
26913b24-bba7-11e8-b2ba-ac1f6b6435d0,40
ca513492-bb9f-11e8-b2b9-ac1f6b6435d0,9
1918_G11_14,126
04b25a3a-bbc3-11e8-b2bc-ac1f6b6435d0,16
1869_F10_55,3
03d56a18-bbb8-11e8-b2ba-ac1f6b6435d0,23
312dd0b0-bbc5-11e8-b2bc-ac1f6b6435d0,3
19e9765e-bbc3-11e8-b2bc-ac1f6b6435d0,3
638ab60a-bbbf-11e8-b2ba-ac1f6b6435d0,8
80614cc4-bbb7-11e8-b2ba-ac1f6b6435d0,7
1732_A11_13,19
1861_F11_8,20
c521f280-bbc8-11e8-b2bc-ac1f6b6435d0,20
551_H4_1,13
1901_A2_1,14
1947_B10_3,2
ff8b9096-bb9d-11e8-b2b9-ac1f6b6435d0,8
48e247ac-bb9a-11e8-b2b9-ac1f6b6435d0,5
4da7c014-bbc7-11e8-b2bc-ac1f6b6435d0,12
d9fb1038-bba0-11e8-b2b9-ac1f6b6435d0,51
1760_F9_17,26
982_C5_2,20
39ac03a8-bba5-11e8-b2ba-ac1f6b6435d0,7
5ddbe06a-bb9e-11e8-b2b9-ac1f6b6435d0,1
8c426f0a-bba8-11e8-b2ba-ac1f6b6435d0,16
978_H10_2,30
3865ad24-bba4-11e8-b2b9-ac1f6b6435d0,2
0aad873a-bb9a-11e8-b2b9-ac1f6b6435d0,10
628ed50e-bbc6-11e8-b2bc-ac1f6b6435d0,34
1734_E9_1,14
1681_A9_3,45
5703bfde-bba2-11e8-b2b9-ac1f6b6435d0,19
394_A7_1,6
560_H4_3,6
738_G2_3,5
0302db0a-bbc4-11e8-b2bc-ac1f6b6435d0,2
9362e414-bb9d-11e8-b2b9-ac1f6b6435d0,8
b09f53f8-bbc7-11e8-b2bc-ac1f6b6435d0,10
4488f6b6-bbad-11e8-b2ba-ac1f6b6435d0,25
f667c53e-bbc0-11e8-b2bb-ac1f6b6435d0,26
1789_B10_7,12
b0c0e0e4-bba0-11e8-b2b9-ac1f6b6435d0,8
3c751bfe-bb9d-11e8-b2b9-ac1f6b6435d0,0
1702_C12_14,18
25e8577e-bbb2-11e8-b2ba-ac1f6b6435d0,31
10342108-bbbf-11e8-b2ba-ac1f6b6435d0,1
19e9765e-bbc3-11e8-b2bc-ac1f6b6435d0,10
8139bfd0-bbaf-11e8-b2ba-ac1f6b6435d0,39
1126_B10_2,14
866a0dd8-bbb0-11e8-b2ba-ac1f6b6435d0,30
dc009510-bbb4-11e8-b2ba-ac1f6b6435d0,0
48afdcce-bbac-11e8-b2ba-ac1f6b6435d0,33
1852_E5_33,16
0c6f99de-bb9d-11e8-b2b9-ac1f6b6435d0,5
23722a9e-bbab-11e8-b2ba-ac1f6b6435d0,11
b6d2a67e-bbc9-11e8-b2bc-ac1f6b6435d0,27
91c7a246-bba9-11e8-b2ba-ac1f6b6435d0,3
ac809320-bbbf-11e8-b2bb-ac1f6b6435d0,19
8d2bda4a-bbc2-11e8-b2bb-ac1f6b6435d0,2
218_D12_1,5
f702cb66-bbc4-11e8-b2bc-ac1f6b6435d0,14
152c7e50-bb9f-11e8-b2b9-ac1f6b6435d0,23
468_A1_1,8
6284c7ae-bba7-11e8-b2ba-ac1f6b6435d0,37
275_D10_2,9
11626950-bb9b-11e8-b2b9-ac1f6b6435d0,14
1955_C11_29,2
7ec881f0-bbb4-11e8-b2ba-ac1f6b6435d0,26
c2f78142-bba4-11e8-b2ba-ac1f6b6435d0,10
07fec9dc-bbad-11e8-b2ba-ac1f6b6435d0,4
1650_G7_33,39
0e993230-bbaf-11e8-b2ba-ac1f6b6435d0,25
1789_B10_7,7
757_C11_2,2
cd9db31a-bb9e-11e8-b2b9-ac1f6b6435d0,16
154_E11_2,3
120_F1_2,0
634_H2_2,1
8357fd8e-bbac-11e8-b2ba-ac1f6b6435d0,4
b12c1c42-bbaf-11e8-b2ba-ac1f6b6435d0,12
115c7964-bba5-11e8-b2ba-ac1f6b6435d0,12
75_E4_2,3
4a6b08b6-bb9a-11e8-b2b9-ac1f6b6435d0,9
1354_H3_5,3
1511_A5_4,20
4d49d1a4-bbca-11e8-b2bc-ac1f6b6435d0,21
557_E4_2,4
821_F5_1,7
146_F8_1,7
1492_F4_1,18
1869_B6_5,9
01b99e6c-bbb2-11e8-b2ba-ac1f6b6435d0,2
1637_D11_17,52
8a5a940c-bb9d-11e8-b2b9-ac1f6b6435d0,12
f08b1426-bb9e-11e8-b2b9-ac1f6b6435d0,30
1273_E12_1,17
01747a40-bbc0-11e8-b2bb-ac1f6b6435d0,6
1310_F12_5,6
1e3b83ea-bbba-11e8-b2ba-ac1f6b6435d0,16
293965ca-bbc2-11e8-b2bb-ac1f6b6435d0,16
7a4f83d2-bbb2-11e8-b2ba-ac1f6b6435d0,0
430_C10_2,6
c32e0a1e-bba4-11e8-b2ba-ac1f6b6435d0,36
2a305c3a-bbc8-11e8-b2bc-ac1f6b6435d0,4
6d478e7c-bbc2-11e8-b2bb-ac1f6b6435d0,31
670_G2_2,11
69177dd0-bbbd-11e8-b2ba-ac1f6b6435d0,17
8357fd8e-bbac-11e8-b2ba-ac1f6b6435d0,13
e3bb3eae-bbaf-11e8-b2ba-ac1f6b6435d0,30
aa133ed6-bba5-11e8-b2ba-ac1f6b6435d0,3
ff49340e-bbb0-11e8-b2ba-ac1f6b6435d0,11
1632_A3_5,33
985_C5_2,16
b12c1c42-bbaf-11e8-b2ba-ac1f6b6435d0,21
79fae8b8-bbbc-11e8-b2ba-ac1f6b6435d0,14
1715_A1_17,34
546_B9_1,11
489_C2_2,3
545_G11_2,18
54bb6206-bbb9-11e8-b2ba-ac1f6b6435d0,4
1645_E1_32,11
534_D5_2,10
195a0f2e-bbb3-11e8-b2ba-ac1f6b6435d0,11
b3cedf90-bbb2-11e8-b2ba-ac1f6b6435d0,37
410559aa-bba6-11e8-b2ba-ac1f6b6435d0,13
1694_B4_8,8
1695_B9_13,5
610_F4_1,17
f3ab1db0-bbab-11e8-b2ba-ac1f6b6435d0,5
8922c7e4-bbbb-11e8-b2ba-ac1f6b6435d0,8
1d2bf776-bba3-11e8-b2b9-ac1f6b6435d0,15
1806_E10_1,2
93154aa4-bba4-11e8-b2b9-ac1f6b6435d0,28
365_C9_3,6
579_C6_4,10
521_C12_3,6
b578c7cc-bb9c-11e8-b2b9-ac1f6b6435d0,39
518_E12_2,9
bd5a9ef0-bb9e-11e8-b2b9-ac1f6b6435d0,27
469_A2_2,8
511_H7_2,8
637fddbc-bbaa-11e8-b2ba-ac1f6b6435d0,24
3557324e-bbb6-11e8-b2ba-ac1f6b6435d0,13
1973_F1_19,83
197ea78a-bbbd-11e8-b2ba-ac1f6b6435d0,8
508_F10_2,9
c5136d9a-bbb5-11e8-b2ba-ac1f6b6435d0,10
fa811374-bbb0-11e8-b2ba-ac1f6b6435d0,2
1789_A1_28,10
847_G12_3,6
281_C8_2,3
9ad6337e-bbaf-11e8-b2ba-ac1f6b6435d0,11
218_A1_1,4
1642_G7_34,8
544_B10_2,13
1751_B6_13,31
1852_B1_31,13
59d9f8fa-bbba-11e8-b2ba-ac1f6b6435d0,1
1692_G9_13,7
8357fd8e-bbac-11e8-b2ba-ac1f6b6435d0,10
a4067b68-bbb7-11e8-b2ba-ac1f6b6435d0,5
e3bb3eae-bbaf-11e8-b2ba-ac1f6b6435d0,25
1143_B11_2,7
e94861ee-bbb9-11e8-b2ba-ac1f6b6435d0,10
976_C2_1,2
aec8d3ee-bbc5-11e8-b2bc-ac1f6b6435d0,3
1918_B2_18,44
1893_D13_27,5
454_D11_2,17
719_G7_1,2
11f72df2-bb9a-11e8-b2b9-ac1f6b6435d0,7
263_A6_1,16
1789_C8_17,21
224_H11_2,13
1694_B4_8,17
919_G10_1,12
987_G9_1,7
407_H4_2,19
583a2502-bb9b-11e8-b2b9-ac1f6b6435d0,15
5cc9b4de-bbc8-11e8-b2bc-ac1f6b6435d0,11
1374_D1_3,5
8922c7e4-bbbb-11e8-b2ba-ac1f6b6435d0,3
8c23aec6-bbad-11e8-b2ba-ac1f6b6435d0,34
b8b9cda6-bb9b-11e8-b2b9-ac1f6b6435d0,23
1fe7149e-bbb4-11e8-b2ba-ac1f6b6435d0,5
644428b4-bbbb-11e8-b2ba-ac1f6b6435d0,13
1919_G5_2,26
1740_B1_13,5
470_F7_1,11
b578c7cc-bb9c-11e8-b2b9-ac1f6b6435d0,32
1914_F7_14,27
c3995186-bbca-11e8-b2bc-ac1f6b6435d0,9
1870_G11_4,4
5ba6d682-bbb3-11e8-b2ba-ac1f6b6435d0,12
25d01b70-bba6-11e8-b2ba-ac1f6b6435d0,9
17246214-bbc1-11e8-b2bb-ac1f6b6435d0,11
f9c647e2-bbbf-11e8-b2bb-ac1f6b6435d0,14
217e1432-bba1-11e8-b2b9-ac1f6b6435d0,9
1718_H7_19,0
dceb0064-bbc3-11e8-b2bc-ac1f6b6435d0,2
e549f598-bbab-11e8-b2ba-ac1f6b6435d0,24
0c1aaee0-bbc2-11e8-b2bb-ac1f6b6435d0,10
58cb3d80-bb9b-11e8-b2b9-ac1f6b6435d0,11
13669cc6-bbaa-11e8-b2ba-ac1f6b6435d0,2
